"Time","Chest freezer (273l)","Dish washer (12 place setting)","Halogen lamp 1 ()","Halogen lamp 2 ()","Halogen lamp 3 ()","Halogen lamp 4 ()","Power supply for fuel boiler ()","Site consumption ()","Washing machine (3,25kW)"
"1998-08-21 21:10:00.0","0","0","0","0","0","0","0","15","0"
"1998-08-21 21:20:00.0","20","0","0","0","0","0","0","52","0"
"1998-08-21 21:30:00.0","4","0","0","0","0","0","0","19","0"
"1998-08-21 21:40:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-21 21:50:00.0","14","0","0","0","0","0","0","26","0"
"1998-08-21 22:00:00.0","11","0","0","0","0","0","0","33","0"
"1998-08-21 22:10:00.0","0","0","0","0","0","0","0","27","0"
"1998-08-21 22:20:00.0","7","0","0","0","0","0","4","25","0"
"1998-08-21 22:30:00.0","18","0","0","0","0","0","11","39","0"
"1998-08-21 22:40:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-21 22:50:00.0","0","0","0","0","0","0","0","32","0"
"1998-08-21 23:00:00.0","20","0","0","0","0","0","0","38","0"
"1998-08-21 23:10:00.0","4","0","0","0","0","0","0","17","0"
"1998-08-21 23:20:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-21 23:30:00.0","14","0","0","0","0","0","0","32","0"
"1998-08-21 23:40:00.0","11","0","0","0","0","0","0","42","0"
"1998-08-21 23:50:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 00:00:00.0","8","0","0","0","0","0","0","22","0"
"1998-08-22 00:10:00.0","16","0","0","0","0","0","0","27","0"
"1998-08-22 00:20:00.0","0","0","0","0","0","0","0","26","0"
"1998-08-22 00:30:00.0","2","0","0","0","0","0","0","28","0"
"1998-08-22 00:40:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-22 00:50:00.0","2","0","0","0","0","0","0","16","0"
"1998-08-22 01:00:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 01:10:00.0","17","0","0","0","0","0","0","48","0"
"1998-08-22 01:20:00.0","8","0","0","0","0","0","0","25","0"
"1998-08-22 01:30:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 01:40:00.0","10","0","0","0","0","0","0","24","0"
"1998-08-22 01:50:00.0","14","0","0","0","0","0","0","32","0"
"1998-08-22 02:00:00.0","0","0","0","0","0","0","0","31","0"
"1998-08-22 02:10:00.0","4","0","0","0","0","0","0","18","0"
"1998-08-22 02:20:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-22 02:30:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 02:40:00.0","0","0","0","0","0","0","0","27","0"
"1998-08-22 02:50:00.0","18","0","0","0","0","0","0","42","0"
"1998-08-22 03:00:00.0","6","0","0","0","0","0","0","19","0"
"1998-08-22 03:10:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 03:20:00.0","13","0","0","0","0","0","0","25","0"
"1998-08-22 03:30:00.0","12","0","0","0","0","0","3","46","0"
"1998-08-22 03:40:00.0","0","0","0","0","0","0","12","30","0"
"1998-08-22 03:50:00.0","5","0","0","0","0","0","0","19","0"
"1998-08-22 04:00:00.0","19","0","0","0","0","0","0","30","0"
"1998-08-22 04:10:00.0","0","0","0","0","0","0","0","19","0"
"1998-08-22 04:20:00.0","0","0","0","0","0","0","0","32","0"
"1998-08-22 04:30:00.0","20","0","0","0","0","0","0","32","0"
"1998-08-22 04:40:00.0","4","0","0","0","0","0","0","17","0"
"1998-08-22 04:50:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 05:00:00.0","14","0","0","0","0","0","0","39","0"
"1998-08-22 05:10:00.0","10","0","0","0","0","0","0","35","0"
"1998-08-22 05:20:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 05:30:00.0","9","0","0","0","0","0","0","22","0"
"1998-08-22 05:40:00.0","15","0","0","0","0","0","0","27","0"
"1998-08-22 05:50:00.0","0","0","0","0","0","0","0","31","0"
"1998-08-22 06:00:00.0","3","0","0","0","0","0","0","23","0"
"1998-08-22 06:10:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-22 06:20:00.0","1","0","0","0","0","0","0","14","0"
"1998-08-22 06:30:00.0","0","0","0","0","0","0","0","17","0"
"1998-08-22 06:40:00.0","18","0","0","0","0","0","0","50","0"
"1998-08-22 06:50:00.0","6","0","0","0","0","0","0","19","0"
"1998-08-22 07:00:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 07:10:00.0","12","0","0","0","0","0","0","25","0"
"1998-08-22 07:20:00.0","12","0","0","0","0","0","0","34","0"
"1998-08-22 07:30:00.0","0","0","0","0","0","0","0","27","0"
"1998-08-22 07:40:00.0","5","0","0","0","0","0","0","19","0"
"1998-08-22 07:50:00.0","18","0","0","0","0","0","0","29","0"
"1998-08-22 08:00:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 08:10:00.0","0","0","0","0","0","0","0","31","0"
"1998-08-22 08:20:00.0","20","0","0","0","0","0","0","38","0"
"1998-08-22 08:30:00.0","4","0","0","0","0","0","0","17","0"
"1998-08-22 08:40:00.0","0","0","0","0","0","0","14","27","0"
"1998-08-22 08:50:00.0","14","0","0","0","0","0","1","31","0"
"1998-08-22 09:00:00.0","10","0","0","0","0","0","0","43","0"
"1998-08-22 09:10:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 09:20:00.0","8","0","0","0","0","0","0","22","0"
"1998-08-22 09:30:00.0","16","0","0","0","0","0","0","27","0"
"1998-08-22 09:40:00.0","0","0","0","0","0","0","0","23","0"
"1998-08-22 09:50:00.0","2","0","0","0","0","0","0","31","0"
"1998-08-22 10:00:00.0","21","0","0","0","0","0","0","31","0"
"1998-08-22 10:10:00.0","1","0","0","0","0","0","0","15","0"
"1998-08-22 10:20:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 10:30:00.0","17","0","0","0","0","0","0","45","0"
"1998-08-22 10:40:00.0","7","0","0","0","0","0","0","27","0"
"1998-08-22 10:50:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 11:00:00.0","10","0","0","0","0","0","0","23","0"
"1998-08-22 11:10:00.0","14","0","0","0","0","0","0","26","0"
"1998-08-22 11:20:00.0","0","0","0","0","0","0","0","35","0"
"1998-08-22 11:30:00.0","5","0","0","0","0","0","0","20","0"
"1998-08-22 11:40:00.0","18","0","0","0","0","0","0","30","0"
"1998-08-22 11:50:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 12:00:00.0","0","0","0","0","0","0","0","20","0"
"1998-08-22 12:10:00.0","20","0","0","0","0","0","0","48","0"
"1998-08-22 12:20:00.0","5","0","0","0","0","0","0","18","0"
"1998-08-22 12:30:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 12:40:00.0","13","0","0","0","0","0","0","26","0"
"1998-08-22 12:50:00.0","11","0","0","0","0","0","0","35","0"
"1998-08-22 13:00:00.0","0","0","0","0","0","0","0","25","0"
"1998-08-22 13:10:00.0","6","0","0","0","0","0","0","20","0"
"1998-08-22 13:20:00.0","18","0","0","0","0","0","0","29","0"
"1998-08-22 13:30:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 13:40:00.0","0","0","0","0","0","0","0","31","0"
"1998-08-22 13:50:00.0","20","0","0","0","0","0","15","53","0"
"1998-08-22 14:00:00.0","4","0","0","0","0","0","0","17","0"
"1998-08-22 14:10:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 14:20:00.0","14","0","0","0","0","0","0","29","0"
"1998-08-22 14:30:00.0","10","0","0","0","0","0","0","44","0"
"1998-08-22 14:40:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 14:50:00.0","8","0","0","0","0","0","0","20","0"
"1998-08-22 15:00:00.0","17","0","0","0","0","0","0","29","0"
"1998-08-22 15:10:00.0","0","0","0","0","0","0","0","23","0"
"1998-08-22 15:20:00.0","0","0","0","0","0","0","0","29","0"
"1998-08-22 15:30:00.0","21","0","0","0","0","0","0","32","0"
"1998-08-22 15:40:00.0","3","0","0","0","0","0","0","16","0"
"1998-08-22 15:50:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 16:00:00.0","15","0","0","0","0","0","0","42","0"
"1998-08-22 16:10:00.0","10","0","0","0","0","0","0","31","0"
"1998-08-22 16:20:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 16:30:00.0","8","0","0","0","0","0","0","22","0"
"1998-08-22 16:40:00.0","16","0","0","0","0","0","0","27","0"
"1998-08-22 16:50:00.0","0","0","0","0","0","0","0","34","0"
"1998-08-22 17:00:00.0","2","0","0","0","0","0","0","19","0"
"1998-08-22 17:10:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-22 17:20:00.0","2","0","0","0","0","0","0","16","0"
"1998-08-22 17:30:00.0","0","0","0","0","0","0","0","19","0"
"1998-08-22 17:40:00.0","16","0","0","0","0","0","0","46","0"
"1998-08-22 17:50:00.0","9","0","0","0","0","0","0","21","0"
"1998-08-22 18:00:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 18:10:00.0","10","0","0","0","0","0","0","23","0"
"1998-08-22 18:20:00.0","15","0","0","0","0","0","0","40","0"
"1998-08-22 18:30:00.0","0","0","0","0","0","0","0","24","0"
"1998-08-22 18:40:00.0","3","0","0","0","0","0","0","17","0"
"1998-08-22 18:50:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-22 19:00:00.0","1","0","0","0","0","0","11","25","0"
"1998-08-22 19:10:00.0","0","0","0","0","0","0","4","37","0"
"1998-08-22 19:20:00.0","18","0","0","0","0","0","0","34","0"
"1998-08-22 19:30:00.0","7","0","0","0","0","0","0","20","0"
"1998-08-22 19:40:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-22 19:50:00.0","11","0","0","0","0","0","0","29","0"
"1998-08-22 20:00:00.0","13","0","0","0","0","0","0","44","0"
"1998-08-22 20:10:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 20:20:00.0","5","0","0","0","0","0","0","18","0"
"1998-08-22 20:30:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-22 20:40:00.0","0","0","0","0","0","0","0","24","0"
"1998-08-22 20:50:00.0","0","0","0","0","0","0","0","26","0"
"1998-08-22 21:00:00.0","18","0","0","0","0","0","0","31","0"
"1998-08-22 21:10:00.0","6","0","0","0","0","0","0","18","0"
"1998-08-22 21:20:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 21:30:00.0","13","0","0","0","0","0","0","42","0"
"1998-08-22 21:40:00.0","11","0","0","0","0","0","0","31","0"
"1998-08-22 21:50:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 22:00:00.0","6","0","0","0","0","0","0","19","0"
"1998-08-22 22:10:00.0","18","0","0","0","0","0","0","31","0"
"1998-08-22 22:20:00.0","0","0","0","0","0","0","0","34","0"
"1998-08-22 22:30:00.0","0","0","0","0","0","0","0","15","0"
"1998-08-22 22:40:00.0","20","0","0","0","0","0","0","32","0"
"1998-08-22 22:50:00.0","5","0","0","0","0","0","0","18","0"
"1998-08-22 23:00:00.0","0","0","0","0","0","0","0","21","0"
"1998-08-22 23:10:00.0","13","0","0","0","0","0","0","43","0"
"1998-08-22 23:20:00.0","11","0","0","0","0","0","0","23","0"
"1998-08-22 23:30:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-22 23:40:00.0","7","0","0","0","0","0","0","20","0"
"1998-08-22 23:50:00.0","18","0","0","0","0","0","0","43","0"
"1998-08-23 00:00:00.0","0","0","0","0","0","0","0","23","0"
"1998-08-23 00:10:00.0","0","0","0","0","0","0","9","24","0"
"1998-08-23 00:20:00.0","20","0","0","0","0","0","6","37","0"
"1998-08-23 00:30:00.0","4","0","0","0","0","0","0","17","0"
"1998-08-23 00:40:00.0","0","0","0","0","0","0","0","33","0"
"1998-08-23 00:50:00.0","14","0","0","0","0","0","0","31","0"
"1998-08-23 01:00:00.0","10","0","0","0","0","0","0","22","0"
"1998-08-23 01:10:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 01:20:00.0","8","0","0","0","0","0","0","25","0"
"1998-08-23 01:30:00.0","16","0","0","0","0","0","0","47","0"
"1998-08-23 01:40:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 01:50:00.0","1","0","0","0","0","0","0","15","0"
"1998-08-23 02:00:00.0","21","0","0","0","0","0","0","32","0"
"1998-08-23 02:10:00.0","2","0","0","0","0","0","0","26","0"
"1998-08-23 02:20:00.0","0","0","0","0","0","0","0","27","0"
"1998-08-23 02:30:00.0","16","0","0","0","0","0","0","28","0"
"1998-08-23 02:40:00.0","8","0","0","0","0","0","0","21","0"
"1998-08-23 02:50:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 03:00:00.0","10","0","0","0","0","0","0","40","0"
"1998-08-23 03:10:00.0","14","0","0","0","0","0","0","33","0"
"1998-08-23 03:20:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 03:30:00.0","3","0","0","0","0","0","0","17","0"
"1998-08-23 03:40:00.0","21","0","0","0","0","0","0","34","0"
"1998-08-23 03:50:00.0","0","0","0","0","0","0","0","35","0"
"1998-08-23 04:00:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 04:10:00.0","17","0","0","0","0","0","0","29","0"
"1998-08-23 04:20:00.0","7","0","0","0","0","0","0","20","0"
"1998-08-23 04:30:00.0","0","0","0","0","0","0","0","23","0"
"1998-08-23 04:40:00.0","11","0","0","0","0","0","0","38","0"
"1998-08-23 04:50:00.0","14","0","0","0","0","0","0","25","0"
"1998-08-23 05:00:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 05:10:00.0","3","0","0","0","0","0","0","17","0"
"1998-08-23 05:20:00.0","20","0","0","0","0","0","14","62","0"
"1998-08-23 05:30:00.0","1","0","0","0","0","0","0","21","0"
"1998-08-23 05:40:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 05:50:00.0","17","0","0","0","0","0","0","30","0"
"1998-08-23 06:00:00.0","6","0","0","0","0","0","0","20","0"
"1998-08-23 06:10:00.0","0","0","0","0","0","0","0","34","0"
"1998-08-23 06:20:00.0","12","0","0","0","0","0","0","26","0"
"1998-08-23 06:30:00.0","12","0","0","0","0","0","0","25","0"
"1998-08-23 06:40:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 06:50:00.0","5","0","0","0","0","0","0","27","0"
"1998-08-23 07:00:00.0","19","0","0","0","0","0","0","45","0"
"1998-08-23 07:10:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 07:20:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 07:30:00.0","19","0","0","0","0","0","0","31","0"
"1998-08-23 07:40:00.0","5","0","0","0","0","0","0","33","0"
"1998-08-23 07:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-08-23 08:00:00.0","13","0","0","0","0","0","0","26","0"
"1998-08-23 08:10:00.0","11","0","0","0","0","0","0","23","0"
"1998-08-23 08:20:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 08:30:00.0","6","0","0","0","0","0","0","41","0"
"1998-08-23 08:40:00.0","17","0","0","0","0","0","0","31","0"
"1998-08-23 08:50:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 09:00:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 09:10:00.0","21","0","0","0","0","0","0","39","0"
"1998-08-23 09:20:00.0","3","0","0","0","0","0","0","33","0"
"1998-08-23 09:30:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 09:40:00.0","15","0","0","0","0","0","0","27","0"
"1998-08-23 09:50:00.0","9","0","0","0","0","0","0","22","0"
"1998-08-23 10:00:00.0","0","0","0","0","0","0","0","28","0"
"1998-08-23 10:10:00.0","9","0","0","0","0","0","0","30","0"
"1998-08-23 10:20:00.0","15","0","0","0","0","0","4","32","0"
"1998-08-23 10:30:00.0","0","0","0","0","0","0","11","24","0"
"1998-08-23 10:40:00.0","2","0","0","0","0","0","0","17","0"
"1998-08-23 10:50:00.0","21","0","0","0","0","0","0","52","0"
"1998-08-23 11:00:00.0","0","0","0","0","0","0","0","16","0"
"1998-08-23 11:10:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 11:20:00.0","18","0","0","0","0","0","0","30","0"
"1998-08-23 11:30:00.0","6","0","0","0","0","0","0","26","0"
"1998-08-23 11:40:00.0","0","0","0","0","0","0","0","29","0"
"1998-08-23 11:50:00.0","12","0","0","0","0","0","0","25","0"
"1998-08-23 12:00:00.0","12","0","0","0","0","0","0","24","0"
"1998-08-23 12:10:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 12:20:00.0","5","0","0","0","0","0","0","34","0"
"1998-08-23 12:30:00.0","19","0","0","0","0","0","0","38","0"
"1998-08-23 12:40:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 12:50:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 13:00:00.0","19","0","0","0","0","0","0","33","0"
"1998-08-23 13:10:00.0","5","0","0","0","0","0","0","38","0"
"1998-08-23 13:20:00.0","0","0","0","0","0","0","0","15","0"
"1998-08-23 13:30:00.0","13","0","0","0","0","0","0","25","0"
"1998-08-23 13:40:00.0","12","0","0","0","0","0","0","24","0"
"1998-08-23 13:50:00.0","0","0","0","0","0","0","0","23","0"
"1998-08-23 14:00:00.0","6","0","0","0","0","0","0","34","0"
"1998-08-23 14:10:00.0","18","0","0","0","0","0","0","29","0"
"1998-08-23 14:20:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 14:30:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 14:40:00.0","20","0","0","0","0","0","0","48","0"
"1998-08-23 14:50:00.0","5","0","0","0","0","0","0","25","0"
"1998-08-23 15:00:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 15:10:00.0","13","0","0","0","0","0","0","26","0"
"1998-08-23 15:20:00.0","11","0","0","0","0","0","0","26","0"
"1998-08-23 15:30:00.0","0","0","0","0","0","0","12","47","0"
"1998-08-23 15:40:00.0","6","0","0","0","0","0","3","22","0"
"1998-08-23 15:50:00.0","19","0","0","0","0","0","0","30","0"
"1998-08-23 16:00:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-23 16:10:00.0","0","0","0","0","0","0","0","24","0"
"1998-08-23 16:20:00.0","20","0","0","0","0","0","0","45","0"
"1998-08-23 16:30:00.0","5","0","0","0","0","0","0","17","0"
"1998-08-23 16:40:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 16:50:00.0","13","0","0","0","0","0","0","26","0"
"1998-08-23 17:00:00.0","11","0","0","0","0","0","0","41","0"
"1998-08-23 17:10:00.0","0","0","0","0","0","0","0","20","0"
"1998-08-23 17:20:00.0","8","0","0","0","0","0","0","20","0"
"1998-08-23 17:30:00.0","17","0","0","0","0","0","0","29","0"
"1998-08-23 17:40:00.0","0","0","0","0","0","0","0","17","0"
"1998-08-23 17:50:00.0","1","0","0","0","0","0","0","35","0"
"1998-08-23 18:00:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-23 18:10:00.0","3","0","0","0","0","0","0","16","0"
"1998-08-23 18:20:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 18:30:00.0","15","0","0","0","0","0","0","39","0"
"1998-08-23 18:40:00.0","10","0","0","0","0","0","0","33","0"
"1998-08-23 18:50:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 19:00:00.0","9","0","0","0","0","0","0","22","0"
"1998-08-23 19:10:00.0","16","0","0","0","0","0","0","27","0"
"1998-08-23 19:20:00.0","0","0","0","0","0","0","0","33","0"
"1998-08-23 19:30:00.0","3","0","0","0","0","0","0","21","0"
"1998-08-23 19:40:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-23 19:50:00.0","1","0","0","0","0","0","0","15","0"
"1998-08-23 20:00:00.0","0","0","0","0","0","0","0","19","0"
"1998-08-23 20:10:00.0","18","0","0","0","0","0","0","47","0"
"1998-08-23 20:20:00.0","7","0","0","0","0","0","0","19","0"
"1998-08-23 20:30:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 20:40:00.0","11","0","0","0","0","0","14","38","0"
"1998-08-23 20:50:00.0","13","0","0","0","0","0","0","38","0"
"1998-08-23 21:00:00.0","0","0","0","0","0","0","0","23","0"
"1998-08-23 21:10:00.0","5","0","0","0","0","0","0","19","0"
"1998-08-23 21:20:00.0","19","0","0","0","0","0","0","30","0"
"1998-08-23 21:30:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 21:40:00.0","0","0","0","0","0","0","0","34","0"
"1998-08-23 21:50:00.0","19","0","0","0","0","0","0","33","0"
"1998-08-23 22:00:00.0","6","0","0","0","0","0","0","18","0"
"1998-08-23 22:10:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 22:20:00.0","12","0","0","0","0","0","0","32","0"
"1998-08-23 22:30:00.0","12","0","0","0","0","0","0","40","0"
"1998-08-23 22:40:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-23 22:50:00.0","5","0","0","0","0","0","0","19","0"
"1998-08-23 23:00:00.0","19","0","0","0","0","0","0","31","0"
"1998-08-23 23:10:00.0","0","0","0","0","0","0","0","30","0"
"1998-08-23 23:20:00.0","0","0","0","0","0","0","0","21","0"
"1998-08-23 23:30:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-23 23:40:00.0","4","0","0","0","0","0","0","18","0"
"1998-08-23 23:50:00.0","0","0","0","0","0","0","0","17","0"
"1998-08-24 00:00:00.0","14","0","0","0","0","0","0","47","0"
"1998-08-24 00:10:00.0","11","0","0","0","0","0","0","23","0"
"1998-08-24 00:20:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-24 00:30:00.0","6","0","0","0","0","0","0","21","0"
"1998-08-24 00:40:00.0","17","0","0","0","0","0","0","40","0"
"1998-08-24 00:50:00.0","0","0","0","0","0","0","0","26","0"
"1998-08-24 01:00:00.0","1","0","0","0","0","0","0","15","0"
"1998-08-24 01:10:00.0","21","0","0","0","0","0","0","32","0"
"1998-08-24 01:20:00.0","2","0","0","0","0","0","0","16","0"
"1998-08-24 01:30:00.0","0","0","0","0","0","0","0","32","0"
"1998-08-24 01:40:00.0","16","0","0","0","0","0","2","36","0"
"1998-08-24 01:50:00.0","8","0","0","0","0","0","13","33","0"
"1998-08-24 02:00:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-24 02:10:00.0","10","0","0","0","0","0","0","27","0"
"1998-08-24 02:20:00.0","14","0","0","0","0","0","0","46","0"
"1998-08-24 02:30:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-24 02:40:00.0","3","0","0","0","0","0","0","17","0"
"1998-08-24 02:50:00.0","20","0","0","0","0","0","0","32","0"
"1998-08-24 03:00:00.0","0","0","0","0","0","0","0","24","0"
"1998-08-24 03:10:00.0","0","0","0","0","0","0","0","27","0"
"1998-08-24 03:20:00.0","19","0","0","0","0","0","0","30","0"
"1998-08-24 03:30:00.0","5","0","0","0","0","0","0","19","0"
"1998-08-24 03:40:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-24 03:50:00.0","12","0","0","0","0","0","0","43","0"
"1998-08-24 04:00:00.0","12","0","0","0","0","0","0","30","0"
"1998-08-24 04:10:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-24 04:20:00.0","6","0","0","0","0","0","0","20","0"
"1998-08-24 04:30:00.0","17","0","0","0","0","0","0","30","0"
"1998-08-24 04:40:00.0","0","0","0","0","0","0","0","35","0"
"1998-08-24 04:50:00.0","0","0","0","0","0","0","0","15","0"
"1998-08-24 05:00:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-24 05:10:00.0","3","0","0","0","0","0","0","17","0"
"1998-08-24 05:20:00.0","0","0","0","0","0","0","0","22","0"
"1998-08-24 05:30:00.0","16","0","0","0","0","0","0","43","0"
"1998-08-24 05:40:00.0","7","0","0","0","0","0","0","20","0"
"1998-08-24 05:50:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-24 06:00:00.0","11","0","0","0","0","0","0","24","0"
"1998-08-24 06:10:00.0","13","0","0","0","0","0","0","39","0"
"1998-08-24 06:20:00.0","0","0","0","0","0","0","0","23","0"
"1998-08-24 06:30:00.0","3","0","0","0","0","0","0","17","0"
"1998-08-24 06:40:00.0","20","0","0","0","0","0","15","46","0"
"1998-08-24 06:50:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-24 07:00:00.0","0","0","0","0","0","0","0","32","0"
"1998-08-24 07:10:00.0","18","0","0","0","0","0","0","35","0"
"1998-08-24 07:20:00.0","5","0","0","0","0","0","0","18","0"
"1998-08-24 07:30:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-24 07:40:00.0","13","0","0","0","0","0","0","30","0"
"1998-08-24 07:50:00.0","10","0","0","0","0","0","0","42","0"
"1998-08-24 08:00:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-24 08:10:00.0","5","0","0","0","0","0","0","19","0"
"1998-08-24 08:20:00.0","18","0","0","0","0","0","0","29","0"
"1998-08-24 08:30:00.0","0","0","0","0","0","0","0","22","0"
"1998-08-24 08:40:00.0","0","0","0","0","0","0","0","29","0"
"1998-08-24 08:50:00.0","21","0","0","0","0","0","0","31","0"
"1998-08-24 09:00:00.0","2","0","0","0","0","0","0","16","0"
"1998-08-24 09:10:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-24 09:20:00.0","13","0","0","0","0","0","0","40","0"
"1998-08-24 09:30:00.0","11","0","0","0","0","0","0","32","0"
"1998-08-24 09:40:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-24 09:50:00.0","7","0","0","0","0","0","0","21","0"
"1998-08-24 10:00:00.0","16","0","0","0","0","0","0","28","0"
"1998-08-24 10:10:00.0","0","0","0","0","0","0","0","33","0"
"1998-08-24 10:20:00.0","2","0","0","0","0","0","0","19","0"
"1998-08-24 10:30:00.0","20","0","0","0","0","0","0","31","0"
"1998-08-24 10:40:00.0","1","0","0","0","0","0","0","15","0"
"1998-08-24 10:50:00.0","0","0","0","0","0","0","0","18","0"
"1998-08-24 11:00:00.0","16","0","0","0","0","0","0","47","0"
"1998-08-24 11:10:00.0","8","0","0","0","0","0","0","20","0"
"1998-08-24 11:20:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-24 11:30:00.0","10","0","0","0","0","0","0","24","0"
"1998-08-24 11:40:00.0","13","0","0","0","0","0","15","50","0"
"1998-08-24 11:50:00.0","0","0","0","0","0","0","0","26","0"
"1998-08-24 12:00:00.0","4","0","0","0","0","0","0","18","0"
"1998-08-24 12:10:00.0","20","0","0","0","0","0","0","30","0"
"1998-08-24 12:20:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-24 12:30:00.0","0","0","0","0","0","0","0","29","0"
"1998-08-24 12:40:00.0","18","0","0","0","0","0","0","38","0"
"1998-08-24 12:50:00.0","6","0","0","0","0","0","0","18","0"
"1998-08-24 13:00:00.0","0","0","0","0","0","0","0","14","0"
"1998-08-24 13:10:00.0","11","0","0","0","0","0","0","24","0"
"1998-08-24 13:20:00.0","12","0","0","0","0","0","0","45","0"
"1998-08-24 13:30:00.0","0","0","0","0","0","0","0","16","0"
"1998-08-24 13:40:00.0","6","0","0","0","0","0","0","19","0"
"1998-08-24 13:50:00.0","18","0","0","0","0","0","0","29","0"
"1998-08-24 14:00:00.0","0","0","0","0","0","0","0","19","0"
"1998-08-24 14:10:00.0","0","0","0","0","0","0","0","31","0"
"1998-08-24 14:20:00.0","19","0","0","0","0","0","0","31","0"
"1998-08-24 14:30:00.0","5","0","0","0","0","0","0","18","0"
"1998-08-24 14:40:00.0","0","0","0","0","0","0","0","13","0"
"1998-08-24 14:50:00.0","14","0","0","0","0","0","0","38","0"
"1998-08-24 15:00:00.0","9","0","0","0","0","0","0","34","0"
